Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
12.08.2022 17:26:44,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:44,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:44,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:44,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:44,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:44,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:44,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:44,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:44,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:44,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:45,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:45,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:45,System.Runtime,GC Heap Size (MB),Metric,14371
12.08.2022 17:26:45,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:45,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:45,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:45,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:45,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:45,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:45,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:45,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
12.08.2022 17:26:45,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:45,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:45,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:45,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:45,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:45,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:45,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:45,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:45,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:45,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:45,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:45,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:45,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:45,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:46,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:46,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:46,System.Runtime,GC Heap Size (MB),Metric,14371
12.08.2022 17:26:46,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:46,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:46,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:46,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:46,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:46,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:46,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:46,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:26:46,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:46,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:46,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:46,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:46,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:46,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:46,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:46,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:46,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:46,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:46,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:46,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:46,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:46,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:47,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:47,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:47,System.Runtime,GC Heap Size (MB),Metric,14371
12.08.2022 17:26:47,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:47,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:47,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:47,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:47,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:47,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:47,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:47,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:26:47,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:47,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:47,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:47,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:47,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:47,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:47,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:47,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:47,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:47,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:47,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:47,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:47,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:47,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:48,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:48,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:48,System.Runtime,GC Heap Size (MB),Metric,14371
12.08.2022 17:26:48,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:48,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:48,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:48,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:48,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:48,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:48,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:48,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
12.08.2022 17:26:48,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:48,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:48,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:48,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:48,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:48,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:48,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:48,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:48,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:48,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:48,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:48,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:48,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:48,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:49,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:49,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:49,System.Runtime,GC Heap Size (MB),Metric,14371
12.08.2022 17:26:49,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:49,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:49,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:49,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:49,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:49,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:49,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:49,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:26:49,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:49,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:49,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:49,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:49,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:49,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:49,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:49,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:49,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:49,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:49,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:49,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:49,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:49,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:50,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:50,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:50,System.Runtime,GC Heap Size (MB),Metric,14371
12.08.2022 17:26:50,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:50,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:50,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:50,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:50,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:50,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:50,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:50,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:26:50,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:50,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:50,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:50,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:50,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:50,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:50,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:50,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:50,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:50,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:50,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:50,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:50,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:50,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:51,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:51,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:51,System.Runtime,GC Heap Size (MB),Metric,14371
12.08.2022 17:26:51,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:51,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:51,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:51,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:51,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:51,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:51,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:51,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
12.08.2022 17:26:51,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:51,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:51,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:51,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:51,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:51,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:51,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:51,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:51,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:51,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:51,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:51,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:51,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:51,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:52,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:52,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:52,System.Runtime,GC Heap Size (MB),Metric,14372
12.08.2022 17:26:52,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:52,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:52,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:52,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:52,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:52,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:52,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:52,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:26:52,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:52,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:52,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:52,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:52,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:52,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:52,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:52,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:52,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:52,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:52,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:52,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:52,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:52,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:53,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:53,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:53,System.Runtime,GC Heap Size (MB),Metric,14372
12.08.2022 17:26:53,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:53,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:53,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:53,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:53,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:53,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:53,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:53,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:26:53,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:53,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:53,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:53,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:53,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:53,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:53,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:53,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:53,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:53,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:53,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:53,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:53,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:53,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:54,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:54,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:54,System.Runtime,GC Heap Size (MB),Metric,14372
12.08.2022 17:26:54,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:54,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:54,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:54,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:54,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:54,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:54,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:54,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
12.08.2022 17:26:54,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:54,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:54,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:54,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:54,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:54,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:54,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:54,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:54,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:54,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:54,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:54,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:54,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:54,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:55,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:55,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:55,System.Runtime,GC Heap Size (MB),Metric,14372
12.08.2022 17:26:55,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:55,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:55,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:55,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:55,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:55,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:55,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:55,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:26:55,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:55,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:55,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:55,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:55,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:55,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:55,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:55,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:55,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:55,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:55,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:55,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:55,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:55,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:56,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:56,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:56,System.Runtime,GC Heap Size (MB),Metric,14372
12.08.2022 17:26:56,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:56,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:56,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:56,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:56,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:56,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:56,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:56,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:26:56,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:56,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:56,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:56,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:56,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:56,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:56,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:56,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:56,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:56,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:56,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:56,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:56,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:56,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:57,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:57,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:57,System.Runtime,GC Heap Size (MB),Metric,14372
12.08.2022 17:26:57,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:57,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:57,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:57,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:26:57,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:26:57,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:26:57,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:26:57,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
12.08.2022 17:26:57,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:26:57,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:26:57,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:26:57,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:26:57,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:26:57,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:26:57,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:26:57,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:26:57,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:26:57,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:26:57,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:26:57,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:26:57,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:26:57,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:26:58,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:26:58,System.Runtime,Working Set (MB),Metric,6199
12.08.2022 17:26:58,System.Runtime,GC Heap Size (MB),Metric,14372
12.08.2022 17:26:58,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:58,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:58,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:26:58,System.Runtime,ThreadPool Thread Count,Metric,1
